-6.283185307179586232e+00 2.449293598294706414e-16
-6.270618936565226953e+00 1.256603988335295782e-02
-6.258052565950867674e+00 2.513009544333793741e-02
-6.245486195336508395e+00 3.769018266993509614e-02
-6.232919824722149116e+00 5.024431817977022263e-02
-6.220353454107790725e+00 6.279051952931326286e-02
-6.207787083493431446e+00 7.532680552793272200e-02
-6.195220712879072167e+00 8.785119655074327683e-02
-6.182654342264712888e+00 1.003617148512151031e-01
-6.170087971650353609e+00 1.128563848734819991e-01
-6.157521601035994330e+00 1.253332335643046747e-01
-6.144955230421635051e+00 1.377902906846385778e-01
-6.132388859807275772e+00 1.502255891207576743e-01
-6.119822489192917381e+00 1.626371651948834707e-01
-6.107256118578558102e+00 1.750230589752760080e-01
-6.094689747964198823e+00 1.873813145857246842e-01
-6.082123377349839544e+00 1.997099805144071927e-01
-6.069557006735480265e+00 2.120071099220549038e-01
-6.056990636121120986e+00 2.242707609493815590e-01
-6.044424265506761706e+00 2.364989970237251493e-01
-6.031857894892402427e+00 2.486898871648553500e-01
-6.019291524278044037e+00 2.608415062898967185e-01
-6.006725153663684758e+00 2.729519355173251061e-01
-5.994158783049325478e+00 2.850192624699761090e-01
-5.981592412434966199e+00 2.970415815770350298e-01
-5.969026041820606920e+00 3.090169943749476178e-01
-5.956459671206247641e+00 3.209436098072097621e-01
-5.943893300591888362e+00 3.328195445229870653e-01
-5.931326929977529083e+00 3.446429231745175570e-01
-5.918760559363169804e+00 3.564118787132513066e-01
-5.906194188748811413e+00 3.681245526846778082e-01
-5.893627818134452134e+00 3.797790955218010578e-01
-5.881061447520092855e+00 3.913736668372024829e-01
-5.868495076905733576e+00 4.029064357136628027e-01
-5.855928706291374297e+00 4.143755809932843648e-01
-5.843362335677015018e+00 4.257792915650729926e-01
-5.830795965062655739e+00 4.371157666509333239e-01
-5.818229594448296460e+00 4.483832160900327879e-01
-5.805663223833937181e+00 4.595798606214884785e-01
-5.793096853219578790e+00 4.707039321653325170e-01
-5.780530482605219511e+00 4.817536741017153235e-01
-5.767964111990860232e+00 4.927273415482916752e-01
-5.755397741376500953e+00 5.036232016357610197e-01
-5.742831370762141674e+00 5.144395337815067526e-01
-5.730265000147782395e+00 5.251746299612960467e-01
-5.717698629533423116e+00 5.358267949789971007e-01
-5.705132258919064725e+00 5.463943467342688987e-01
-5.692565888304705446e+00 5.568756164881879522e-01
-5.679999517690346167e+00 5.672689491267565165e-01
-5.667433147075986888e+00 5.775727034222676304e-01
-5.654866776461627609e+00 5.877852522924732481e-01
-5.642300405847268330e+00 5.979049830575191571e-01
-5.629734035232909051e+00 6.079302976946057147e-01
-5.617167664618549772e+00 6.178596130903347694e-01
-5.604601294004190493e+00 6.276913612907010220e-01
-5.592034923389832102e+00 6.374239897486896345e-01
-5.579468552775472823e+00 6.470559615694442268e-01
-5.566902182161113544e+00 6.565857557529565236e-01
-5.554335811546754265e+00 6.660118674342517808e-01
-5.541769440932394986e+00 6.753328081210245859e-01
-5.529203070318035707e+00 6.845471059286889481e-01
-5.516636699703676427e+00 6.936533058128053764e-01
-5.504070329089317148e+00 7.026499697988496385e-01
-5.491503958474957869e+00 7.115356772092857884e-01
-5.478937587860599479e+00 7.203090248879069346e-01
-5.466371217246240199e+00 7.289686274214115524e-01
-5.453804846631880920e+00 7.375131173581740418e-01
-5.441238476017521641e+00 7.459411454241823280e-01
-5.428672105403162362e+00 7.542513807361040934e-01
-5.416105734788803083e+00 7.624425110114482207e-01
-5.403539364174443804e+00 7.705132427757895863e-01
-5.390972993560085413e+00 7.784623015670233404e-01
-5.378406622945726134e+00 7.862884321366188090e-01
-5.365840252331366855e+00 7.939903986478353826e-01
-5.353273881717007576e+00 8.015669848708766310e-01
-5.340707511102648297e+00 8.090169943749475623e-01
-5.328141140488289018e+00 8.163392507171841617e-01
-5.315574769873929739e+00 8.235325976284276761e-01
-5.303008399259570460e+00 8.305958991958130033e-01
-5.290442028645211181e+00 8.375280400421420968e-01
-5.277875658030852790e+00 8.443279255020150753e-01
-5.265309287416493511e+00 8.509944817946918372e-01
-5.252742916802134232e+00 8.575266561936523146e-01
-5.240176546187774953e+00 8.639234171928353856e-01
-5.227610175573415674e+00 8.701837546695257997e-01
-5.215043804959056395e+00 8.763066800438638060e-01
-5.202477434344697116e+00 8.822912264349535016e-01
-5.189911063730337837e+00 8.881364488135448099e-01
-5.177344693115978558e+00 8.938414241512641079e-01
-5.164778322501620167e+00 8.994052515663709668e-01
-5.152211951887260888e+00 9.048270524660195768e-01
-5.139645581272901609e+00 9.101059706849957687e-01
-5.127079210658542330e+00 9.152411726209176424e-01
-5.114512840044183051e+00 9.202318473658704923e-01
-5.101946469429823772e+00 9.250772068344581545e-01
-5.089380098815464493e+00 9.297764858882515693e-01
-5.076813728201106102e+00 9.343289424566119106e-01
-5.064247357586745935e+00 9.387338576538742929e-01
-5.051680986972387544e+00 9.429905358928644121e-01
-5.039114616358028265e+00 9.470983049947443444e-01
-5.026548245743668986e+00 9.510565162951536422e-01
-5.013981875129309707e+00 9.548645447466430625e-01
-5.001415504514950428e+00 9.585217890173759470e-01
-4.988849133900591148e+00 9.620276715860860417e-01
-4.976282763286231869e+00 9.653816388332739917e-01
-4.963716392671873479e+00 9.685831611286310761e-01
-4.951150022057514200e+00 9.716317329146739734e-01
-4.938583651443154920e+00 9.745268727865771252e-01
-4.926017280828795641e+00 9.772681235681934808e-01
-4.913450910214436362e+00 9.798550523842469717e-01
-4.900884539600077083e+00 9.822872507286887211e-01
-4.888318168985717804e+00 9.845643345292054427e-01
-4.875751798371358525e+00 9.866859442078681486e-01
-4.863185427756999246e+00 9.886517447379140622e-01
-4.850619057142640855e+00 9.904614256966511876e-01
-4.838052686528281576e+00 9.921147013144778759e-01
-4.825486315913922297e+00 9.936113105200083950e-01
-4.812919945299563018e+00 9.949510169813001736e-01
-4.800353574685203739e+00 9.961336091431725048e-01
-4.787787204070844460e+00 9.971589002606139340e-01
-4.775220833456485181e+00 9.980267284282715590e-01
-4.762654462842126790e+00 9.987369566060174675e-01
-4.750088092227766623e+00 9.992894726405893158e-01
-4.737521721613408232e+00 9.996841892832999399e-01
-4.724955350999048953e+00 9.999210442038161117e-01
-4.712388980384689674e+00 1.000000000000000000e+00
-4.699822609770330395e+00 9.999210442038161117e-01
-4.687256239155971116e+00 9.996841892832999399e-01
-4.674689868541611837e+00 9.992894726405892047e-01
-4.662123497927252558e+00 9.987369566060174675e-01
-4.649557127312894167e+00 9.980267284282715590e-01
-4.636990756698534000e+00 9.971589002606138230e-01
-4.624424386084175609e+00 9.961336091431725048e-01
-4.611858015469816330e+00 9.949510169813001736e-01
-4.599291644855457051e+00 9.936113105200083950e-01
-4.586725274241097772e+00 9.921147013144777649e-01
-4.574158903626738493e+00 9.904614256966511876e-01
-4.561592533012379214e+00 9.886517447379139512e-01
-4.549026162398019935e+00 9.866859442078679265e-01
-4.536459791783661544e+00 9.845643345292054427e-01
-4.523893421169302265e+00 9.822872507286887211e-01
-4.511327050554942986e+00 9.798550523842468607e-01
-4.498760679940583707e+00 9.772681235681933698e-01
-4.486194309326224428e+00 9.745268727865771252e-01
-4.473627938711865148e+00 9.716317329146738624e-01
-4.461061568097505869e+00 9.685831611286309650e-01
-4.448495197483147479e+00 9.653816388332739917e-01
-4.435928826868787311e+00 9.620276715860857086e-01
-4.423362456254428920e+00 9.585217890173759470e-01
-4.410796085640069641e+00 9.548645447466429514e-01
-4.398229715025710362e+00 9.510565162951535312e-01
-4.385663344411351083e+00 9.470983049947442334e-01
-4.373096973796991804e+00 9.429905358928643011e-01
-4.360530603182632525e+00 9.387338576538739598e-01
-4.347964232568273246e+00 9.343289424566117995e-01
-4.335397861953914855e+00 9.297764858882514583e-01
-4.322831491339554688e+00 9.250772068344577104e-01
-4.310265120725196297e+00 9.202318473658703812e-01
-4.297698750110837018e+00 9.152411726209175313e-01
-4.285132379496477739e+00 9.101059706849956576e-01
-4.272566008882118460e+00 9.048270524660193548e-01
-4.259999638267759181e+00 8.994052515663708558e-01
-4.247433267653400790e+00 8.938414241512639968e-01
-4.234866897039040623e+00 8.881364488135442548e-01
-4.222300526424682232e+00 8.822912264349533906e-01
-4.209734155810322065e+00 8.763066800438631399e-01
-4.197167785195963674e+00 8.701837546695255776e-01
-4.184601414581604395e+00 8.639234171928351635e-01
-4.172035043967245116e+00 8.575266561936520926e-01
-4.159468673352885837e+00 8.509944817946916151e-01
-4.146902302738526558e+00 8.443279255020147422e-01
-4.134335932124168167e+00 8.375280400421418747e-01
-4.121769561509808000e+00 8.305958991958122262e-01
-4.109203190895449609e+00 8.235325976284274541e-01
-4.096636820281089442e+00 8.163392507171833845e-01
-4.084070449666731051e+00 8.090169943749473402e-01
-4.071504079052371772e+00 8.015669848708764089e-01
-4.058937708438012493e+00 7.939903986478350495e-01
-4.046371337823653214e+00 7.862884321366185869e-01
-4.033804967209293935e+00 7.784623015670230073e-01
-4.021238596594935544e+00 7.705132427757893643e-01
-4.008672225980575377e+00 7.624425110114473325e-01
-3.996105855366216542e+00 7.542513807361035383e-01
-3.983539484751857707e+00 7.459411454241819950e-01
-3.970973114137498428e+00 7.375131173581737087e-01
-3.958406743523139149e+00 7.289686274214113304e-01
-3.945840372908779869e+00 7.203090248879066015e-01
-3.933274002294421035e+00 7.115356772092853443e-01
-3.920707631680061755e+00 7.026499697988490833e-01
-3.908141261065702476e+00 6.936533058128047102e-01
-3.895574890451343197e+00 6.845471059286883930e-01
-3.883008519836984362e+00 6.753328081210243639e-01
-3.870442149222625083e+00 6.660118674342514478e-01
-3.857875778608265804e+00 6.565857557529561905e-01
-3.845309407993906525e+00 6.470559615694440048e-01
-3.832743037379547246e+00 6.374239897486893014e-01
-3.820176666765188411e+00 6.276913612907003559e-01
-3.807610296150829132e+00 6.178596130903341033e-01
-3.795043925536469853e+00 6.079302976946050485e-01
-3.782477554922110574e+00 5.979049830575184910e-01
-3.769911184307751739e+00 5.877852522924730261e-01
-3.757344813693392460e+00 5.775727034222674083e-01
-3.744778443079033181e+00 5.672689491267561834e-01
-3.732212072464673902e+00 5.568756164881876192e-01
-3.719645701850315067e+00 5.463943467342690097e-01
-3.707079331235955788e+00 5.358267949789964346e-01
-3.694512960621596509e+00 5.251746299612953806e-01
-3.681946590007237230e+00 5.144395337815060865e-01
-3.669380219392878395e+00 5.036232016357607977e-01
-3.656813848778519116e+00 4.927273415482913976e-01
-3.644247478164159837e+00 4.817536741017149904e-01
-3.631681107549800558e+00 4.707039321653321839e-01
-3.619114736935441723e+00 4.595798606214878124e-01
-3.606548366321082444e+00 4.483832160900321218e-01
-3.593981995706723165e+00 4.371157666509326578e-01
-3.581415625092363886e+00 4.257792915650722709e-01
-3.568849254478004607e+00 4.143755809932836986e-01
-3.556282883863645772e+00 4.029064357136625252e-01
-3.543716513249286493e+00 3.913736668372021499e-01
-3.531150142634927214e+00 3.797790955218007802e-01
-3.518583772020567935e+00 3.681245526846775307e-01
